Timepoint Sample,Experiment,Parent Culture,Reactor/Plate/Flask Number,Timepoint (#),Timepoint (h),Sample volume (mL),OD,D-glucose [g/L],acetic acid [g/L],citric acid [g/L],ethanol [g/L],formic acid [g/L],lactate [g/L],pyruvic acid [g/L],succinic acid [g/L],co [µg/L],cu [µg/L],fe [µg/L],k [mg/L],mg [mg/L],mn [µg/L],mo [µg/L],na [mg/L],s [mg/L],zn [µg/L]
DDB_PD_067_AMBR_R19__S03,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S03,9.130395894,3.5,,21.575005600358402,0.2392771169993695,1.5010224217273698,0.0,0.0,0.0,0.39850637188485855,0.0,514.1686484,469.2363905,46821.711,5347.02368,15.16060119,435.5797961,840.7424741,59.85488096,2530.479776,6537.581888
DDB_PD_067_AMBR_R19__S04,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S04,12.13086008,1.5,,19.0291122212937,0.318137206574056,1.3751225471529749,0.09706836123246351,0.276846523444986,0.0,0.39105507109385795,0.0,492.7702364,443.4402886,44687.79784,5307.275436,25.88779816,435.0350033,767.0310656,54.83312503,2629.46819,6083.10342
DDB_PD_067_AMBR_R19__S05,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S05,18.07422864,1.5,,8.5222016147684,0.75524096652212,1.16001362367425,0.208457436520314,0.8701861840473201,0.7716877725767151,0.0,0.145496085569268,489.4034096,312.2096034,43261.99365,5174.477082,57.00773628,427.4149595,747.5243092,49.44169382,2783.514925,5922.643499
DDB_PD_067_AMBR_R19__S06,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S06,21.08221377,1.5,,0.0,0.150416913204979,1.157091077789955,0.0,0.340367988692293,0.0,0.0,0.1650803464179215,467.109518,193.5229903,41782.26439,5074.119914,53.7064459,359.5450545,713.0049814,46.24960851,2541.715106,5592.022167
DDB_PD_067_AMBR_R19__S07,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S07,24.12073022,1.5,,0.0,0.21290839949151302,1.148296603900195,0.0,0.0,0.0,0.0,0.286995230690414,534.385843,166.6532131,39334.56118,5303.320444,15.3937383,232.4766421,707.1919639,59.43282252,2589.354997,5461.529289
DDB_PD_067_AMBR_R19__S08,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S08,27.09617146,1.5,,0.0,0.2410722119308775,1.046521631133245,0.0,0.572336642897725,0.0,0.0,0.3637448766991775,481.3272186,221.8553148,38338.89308,5255.466909,38.32180287,239.2562931,652.3160707,54.25334949,2650.857744,4760.321184
DDB_PD_067_AMBR_R19__S09,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S09,30.09355427,2.0,,0.0,0.308610738291623,1.156684725611485,0.0,0.0,0.0,0.0,0.5898391213653851,453.4757306,181.7462435,32710.14577,4842.47448,44.85986196,148.1740018,605.8880754,46.20017894,2407.951833,4280.505207
DDB_PD_067_AMBR_R19__S10,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R19_Main_,R19,S10,33.09408802,2.5,,0.0,0.343267749205253,0.92165518231175,0.0,0.0,0.0,0.0,0.90338565797906,383.1461352,122.6780599,23885.90852,4287.473345,55.58922975,107.5094953,442.8740853,29.97390715,2065.226339,3168.648537
DDB_PD_067_AMBR_R20__S00,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S00,0.0,1.5,,0.0,0.336090895385562,0.9735222217898599,0.0,0.0,0.09373472485127401,0.0,1.11578182520764,343.9263273,43.46085792,17477.36574,3664.260718,77.86117864,64.39446112,362.1928411,19.7366152,1868.487746,1932.140708
DDB_PD_067_AMBR_R20__S01,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S01,3.167593866,1.5,,22.04768811683215,0.0656872563462315,1.49553919340768,0.0,0.0,0.0,0.322622942904833,0.0,443.145497,401.9253226,40222.46282,5229.696654,9.56670095,376.4674326,710.58499,48.5932,2513.588327,5585.18469
DDB_PD_067_AMBR_R20__S02,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S02,6.159239962999999,1.5,,20.9803773588279,0.0,1.41953078281086,0.0,0.0,0.0,0.27235714463301747,0.0,505.8062439,445.9948367,44816.68083,5305.403002,10.54252706,406.8778829,793.0347675,56.47991788,2610.262586,6123.911912
DDB_PD_067_AMBR_R20__S03,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S03,9.150769766,3.5,,19.4618610878065,0.30784473131518547,1.36161757425149,0.0,0.0,0.1301910987900775,0.0,0.0,495.3301333,427.8880305,44358.2456,5478.244314,17.95941059,419.077538,754.1179477,56.84394456,2663.476665,6095.817647
DDB_PD_067_AMBR_R20__S04,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S04,12.15109594,1.5,,18.2879124556183,0.51855595634324,1.42199158822591,0.102200208692116,0.0,0.541311470551935,0.0,0.0,502.6720489,334.4684461,45109.54137,5480.58341,41.77965183,439.6149046,783.8266172,53.70559025,2412.752326,6328.013379
DDB_PD_067_AMBR_R20__S05,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S05,18.3611138,1.5,,13.18339371030665,0.78157199468107,1.12295335430022,0.12627301172880048,0.0,1.082067129782365,0.0,0.10181019197347,520.6141854,176.7838725,47094.00529,5392.530882,55.39188089,409.012017,806.9081576,51.73863968,2714.987879,6377.454476
DDB_PD_067_AMBR_R20__S06,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S06,21.36099465,1.5,,0.0,2.6422331531662104,1.1204513150084598,0.12883626169301898,0.8605540890606,1.82487708749729,0.1252227815823565,0.285091956536189,487.5683894,135.9990826,38041.92567,5326.821451,23.08438272,245.1647519,652.7741094,59.92144031,2665.587504,5034.112189
DDB_PD_067_AMBR_R20__S07,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S07,24.3612325,1.5,,0.0,0.360047947092298,0.8604122649458951,0.0,0.0,0.0,0.0,0.33903575331562547,477.0308374,243.2661931,39481.97119,5173.441178,55.79278649,238.4979319,677.4748441,52.56699422,2533.02565,5051.405998
DDB_PD_067_AMBR_R20__S08,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S08,27.36072617,1.5,,0.0,0.3120745703810685,0.42579757889124,0.0,0.0,0.0,0.0,0.65650161322257,475.1420235,202.1005368,36506.56842,4853.974382,67.313755,175.9149028,621.2200746,45.10465296,2408.896025,4458.141409
DDB_PD_067_AMBR_R20__S09,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S09,30.36163186,2.0,,0.0,0.418636723342897,0.1048364643917065,0.0,0.0,0.0,0.0,0.976951530137295,390.3508015,134.0922256,26826.86089,4548.968345,87.97266896,123.4170463,481.4218328,35.02277794,2139.723892,3241.687507
DDB_PD_067_AMBR_R20__S10,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT201-001_R20_Main_,R20,S10,33.36089423,2.5,,0.0,0.567508834064665,0.0,0.0,0.0,0.0,0.0,1.41385537610511,356.1678117,86.62808652,22037.56868,4045.924055,87.76163466,70.42072203,396.7585965,27.65413238,2060.053418,2595.319336
DDB_PD_067_AMBR_R21__S00,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S00,0.0,1.5,,24.66458087520815,0.0,1.66231694997125,0.0,0.0,0.0,0.46260686045433347,0.0,514.2839789,458.1611167,45557.92408,5166.355815,0.0,360.992128,828.013776,53.92531939,2395.104471,6238.758811
DDB_PD_067_AMBR_R21__S01,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S01,3.187603778,1.5,,25.7059457927893,0.061581129942850005,1.686460632063,0.0,0.0,0.0,0.2860104812487765,0.0,492.2864346,445.5236756,43586.18146,5434.402553,0.0,379.671999,762.8144507,52.8652607,2595.92848,6000.651053
DDB_PD_067_AMBR_R21__S02,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S02,6.179354023999999,1.5,,23.58340980075065,0.0,1.62089566405588,0.0,0.0,0.0,0.4553453081011915,0.0,501.8519589,437.5953729,45175.28723,5353.877714,0.0,388.6364087,773.1668433,51.28671383,2873.539592,6124.233245
DDB_PD_067_AMBR_R21__S03,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S03,9.169536839,1.5,,20.8681606428058,0.320272410096561,1.509459953587005,0.096310794309799,0.0,0.2535240032915905,0.0,0.0,486.8237918,425.4040975,44600.01753,5357.690057,10.10943838,384.7165078,794.6291726,47.67721943,2550.80203,6133.629992
DDB_PD_067_AMBR_R21__S04,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S04,12.16993591,3.5,,16.332037291279452,0.567290786199885,1.3393854934664051,0.1813490182617505,0.0,1.02239603485464,0.0,0.0,516.6590479,419.5793602,45905.92324,5094.477374,15.16444012,384.1943992,808.0204973,52.9825816,2275.304996,6258.00186
DDB_PD_067_AMBR_R21__S05,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S05,24.05085412,1.5,,12.99951669685245,0.824470847123,1.342985813943385,0.1072322355690185,0.0,1.909260423022785,0.0,0.157537224288349,482.5164181,168.7892772,42830.9726,5597.592858,54.43099744,307.9316566,719.0894931,61.65826179,2587.003384,5648.859527
DDB_PD_067_AMBR_R21__S06,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S06,28.01281035,1.5,,0.0,0.0,1.087443033342235,0.0,0.0,0.0,0.0,0.1877939101612875,523.851323,245.6005271,41984.84075,5559.320756,23.70058974,238.568954,673.5465932,55.71956989,2692.527735,5517.398694
DDB_PD_067_AMBR_R21__S07,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S07,31.01305166,1.5,,0.0,0.084974478751084,1.16678889074579,0.0,0.0,0.0,0.0,0.3803196608273585,521.2872265,187.5366706,40167.90828,5003.639441,23.16395721,186.7231028,651.4595668,47.04397602,2439.511529,5025.463723
DDB_PD_067_AMBR_R21__S08,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S08,34.01225425,1.5,,0.0,0.2049645673504105,1.1415946531786,0.0,0.0,0.0,0.0,0.57837623603287,446.6524454,147.9794763,31824.82345,4671.061152,28.86481766,122.0086347,528.5143168,38.69755004,2362.392275,4151.490609
DDB_PD_067_AMBR_R21__S09,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S09,37.0135958,1.5,,0.0,0.29895504778742354,1.22845039493415,0.0,0.0,0.0,0.0,0.8725278585270151,385.9489123,97.65542173,24281.0343,4006.974298,37.3236631,66.38801492,403.0988106,28.31118706,2100.41337,3171.778262
DDB_PD_067_AMBR_R21__S10,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S10,40.0142253,2.0,,0.0,0.2816914420435075,1.133584753553265,0.0,0.0,0.0,0.0,0.894029316965335,360.0888808,91.74067116,21241.5151,3694.605261,47.87782185,60.15275446,369.5330832,24.24373107,1902.638439,2551.893104
DDB_PD_067_AMBR_R21__S11,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R21_Main_,R21,S11,43.01427817,2.5,,0.0,0.3221433298262285,1.01250225524468,0.0,0.0,0.0,0.0,1.1209354748497,326.811359,78.04427009,16117.35176,3198.466834,50.17550246,39.3598247,306.4355456,15.59106063,1677.078065,1704.715874
DDB_PD_067_AMBR_R22__S00,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S00,0.0,1.5,,23.0798227135115,0.0,1.550688185148895,0.0,0.0,0.0,0.3503250902772135,0.0,509.2469505,452.5426512,45087.75262,5195.195115,37.17657358,431.1445998,801.7647439,54.36086546,2625.192291,6253.466288
DDB_PD_067_AMBR_R22__S01,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S01,3.208855052,1.5,,19.611340386358652,0.132151639066245,1.32752529941272,0.0,0.0,0.0,0.304489771442239,0.0,498.1706202,441.5076228,44260.52681,5430.877444,38.37895367,435.8624564,767.7189706,55.65622871,2612.591776,6127.289237
DDB_PD_067_AMBR_R22__S02,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S02,6.200599816,1.5,,20.7198814402659,0.226995543461974,1.41941560183377,0.0,0.1033651543667655,0.0,0.36755909740264653,0.0,500.9646089,439.6794791,45483.30401,5394.822904,37.05879739,440.7393988,793.4570079,52.67189792,2625.902762,6271.836767
DDB_PD_067_AMBR_R22__S03,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S03,9.189652732,1.5,,19.2318437465062,0.31866943249881546,1.30995848759285,0.0,0.23296975426615152,0.0,0.0,0.0,518.6129314,428.806722,46847.82249,5561.357379,40.15689727,459.959984,814.898999,52.40169899,2711.798339,6412.399439
DDB_PD_067_AMBR_R22__S04,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S04,12.19018636,3.5,,18.021658007302,0.41360340415948155,1.3327095313247401,0.0,0.0,0.0,0.32054674282866796,0.046011839780371704,471.6588824,391.4867101,41536.98475,5301.131915,53.34563427,403.7705878,737.4859676,54.12072632,2493.079917,5693.407454
DDB_PD_067_AMBR_R22__S05,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S05,24.07201143,1.5,,6.4599360341712995,1.0473159042049849,1.20409170824657,0.2417547309094505,1.185585945288375,0.87689846430202,0.0,0.19492693915510148,513.5280129,174.2863537,46594.27011,5172.623637,49.71366836,338.7293795,775.9958418,50.31620906,2478.812087,6031.375271
DDB_PD_067_AMBR_R22__S06,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S06,28.07752856,1.5,,0.0,0.1806277042813835,0.95790782988231,0.0,0.0,0.0,0.0,0.0,531.3869183,239.5485286,41904.45788,5384.649806,22.06665723,256.494966,692.7606743,55.5430816,2738.935615,5472.798331
DDB_PD_067_AMBR_R22__S07,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S07,31.06400061,1.5,,0.0,0.50994976811601,0.97296406203427,0.0,0.0,0.0,0.0,0.293425207874809,496.8973729,216.0075896,37228.77106,4993.419059,24.55258968,166.0566373,632.9389011,49.4004023,2423.388668,4871.781696
DDB_PD_067_AMBR_R22__S08,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S08,34.06351535,1.5,,0.0,0.32196282469510296,1.0719612739034599,0.0,0.0,0.0,0.0,0.438550958297464,475.859935,177.019971,32965.70916,4682.911235,30.64998264,121.7294701,544.9867194,40.84935743,2361.873004,4230.811787
DDB_PD_067_AMBR_R22__S09,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S09,37.06440399,1.5,,0.0,0.414378586114717,1.14664250102146,0.0,0.0,0.0,0.0,0.58303511761884,376.7350242,97.2632102,23454.39717,4004.101165,33.98488666,90.76933441,403.9716402,28.71485146,2048.955025,3000.470374
DDB_PD_067_AMBR_R22__S10,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S10,40.10418238,2.0,,0.0,0.429567063707548,0.8883577334705001,0.0,0.0,0.1330327269938255,0.0,1.07865369681486,368.5983165,97.61349387,20503.40918,3772.933459,44.59038581,66.54189205,375.861853,25.04276254,1895.768388,2501.290035
DDB_PD_067_AMBR_R22__S11,DDB_PD_067_AMBR,DDB_PD_067_AMBR_SDT202-001_R22_Main_,R22,S11,43.08317003,2.5,,0.0,0.411215419839306,0.393051210776254,0.09359246594023599,0.0,0.0,0.0,1.35064445305414,330.1578553,77.59993529,14672.62859,3254.635053,42.13484147,43.38789384,305.6390463,17.29631993,1805.483459,1575.815728
